--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
C:\Users\Lenovo\AppData\Local\Temp\tmpz56lbznf_cropped.png	oup                      	0.7442
C:\Users\Lenovo\AppData\Local\Temp\tmpzhig3jod_cropped.png	dont                     	0.9393
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp2lhr0zvp_cropped.png	no                       	0.9854
C:\Users\Lenovo\AppData\Local\Temp\tmp7od8ov_9_cropped.png	tsx                      	0.3555
C:\Users\Lenovo\AppData\Local\Temp\tmp9_4nwekz_cropped.png	say                      	0.9996
C:\Users\Lenovo\AppData\Local\Temp\tmp89zq3e1l_cropped.png	ukraine                  	0.9981
C:\Users\Lenovo\AppData\Local\Temp\tmp15407ony_cropped.png	over                     	0.9996
C:\Users\Lenovo\AppData\Local\Temp\tmpc9214765_cropped.png	to                       	0.8443
C:\Users\Lenovo\AppData\Local\Temp\tmpel_jgg8d_cropped.png	war                      	0.9912
C:\Users\Lenovo\AppData\Local\Temp\tmpjsbq3801_cropped.png	broadways                	0.5621
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmpd9gblutv_cropped.png	iit                      	0.2529
C:\Users\Lenovo\AppData\Local\Temp\tmpewkmaadn_cropped.png	ropar                    	0.9998
C:\Users\Lenovo\AppData\Local\Temp\tmpf_mbgpyw_cropped.png	an                       	0.1982
C:\Users\Lenovo\AppData\Local\Temp\tmpnrjdblb3_cropped.png	india                    	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpos8s3wj5_cropped.png	6                        	0.9990
C:\Users\Lenovo\AppData\Local\Temp\tmpvpua03_d_cropped.png	lapri                    	0.0973
C:\Users\Lenovo\AppData\Local\Temp\tmpx7yo3g30_cropped.png	cvip2021                 	0.2288
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp9_86yugf_cropped.png	general                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpeb86670n_cropped.png	fevicol                  	0.9599
C:\Users\Lenovo\AppData\Local\Temp\tmph554fro4_cropped.png	mr                       	0.9994
C:\Users\Lenovo\AppData\Local\Temp\tmpopwzt6f0_cropped.png	purposes                 	0.2605
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp1w3j7jh6_cropped.png	pen                      	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmp3qbuscum_cropped.png	gel                      	0.9998
C:\Users\Lenovo\AppData\Local\Temp\tmp4lds9r2p_cropped.png	perfect                  	0.9992
C:\Users\Lenovo\AppData\Local\Temp\tmp9_j9t06d_cropped.png	simply                   	0.9989
C:\Users\Lenovo\AppData\Local\Temp\tmp42i63x5g_cropped.png	germany                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmp90wc2un0_cropped.png	japanese                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpdmrqqxju_cropped.png	sonic                    	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpetn0g029_cropped.png	10pcs                    	0.9659
C:\Users\Lenovo\AppData\Local\Temp\tmpfbsiplvn_cropped.png	hauser                   	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmphxn7e36z_cropped.png	german                   	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpp2l7pp9s_cropped.png	stainless                	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpprfry12x_cropped.png	water                    	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpyrf_xhvk_cropped.png	technologys              	0.8170
C:\Users\Lenovo\AppData\Local\Temp\tmpza_2191__cropped.png	proof                    	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp5g6xro0v_cropped.png	portable                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmp_663g2pi_cropped.png	protection               	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmp_n9cebdg_cropped.png	hard                     	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpc1kie9b6_cropped.png	25m3                     	0.9995
C:\Users\Lenovo\AppData\Local\Temp\tmpl7kadzia_cropped.png	1tb                      	0.9791
C:\Users\Lenovo\AppData\Local\Temp\tmpquz1tcvv_cropped.png	storejet                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmprb_o7vv4_cropped.png	triple                   	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpvxg83esv_cropped.png	31730                    	0.5131
C:\Users\Lenovo\AppData\Local\Temp\tmpzb930p9e_cropped.png	drive                    	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpzd3d5yc0_cropped.png	transcend                	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp_jbb1k1k_cropped.png	jpmorgan                 	0.9954
C:\Users\Lenovo\AppData\Local\Temp\tmpdmknswuz_cropped.png	chase                    	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpizyga82h_cropped.png	co                       	0.5462
C:\Users\Lenovo\AppData\Local\Temp\tmptnj2nb01_cropped.png	good                     	0.9998
C:\Users\Lenovo\AppData\Local\Temp\tmpvxut2wiq_cropped.png	for                      	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpxt5gdu84_cropped.png	code                     	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmpgmkpyh7d_cropped.png	fevicol                  	0.9599
C:\Users\Lenovo\AppData\Local\Temp\tmpj62x7kvw_cropped.png	general                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpke0dkny3_cropped.png	purposes                 	0.2605
C:\Users\Lenovo\AppData\Local\Temp\tmpyd1znum0_cropped.png	mr                       	0.9994
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp2rje5225_cropped.png	31730                    	0.5131
C:\Users\Lenovo\AppData\Local\Temp\tmp3xd8caxy_cropped.png	protection               	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpf0pr1b7n_cropped.png	transcend                	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpiwpxv8j2_cropped.png	storejet                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmproinzp_9_cropped.png	portable                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmprqaevan1_cropped.png	triple                   	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpvl2t1r2i_cropped.png	hard                     	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpw4gs9l2m_cropped.png	drive                    	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpww56r88u_cropped.png	25m3                     	0.9995
C:\Users\Lenovo\AppData\Local\Temp\tmpwz3aoxcw_cropped.png	1tb                      	0.9791
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp6loc62vu_cropped.png	sonic                    	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpa234t0wh_cropped.png	germany                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpaubhyis6_cropped.png	perfect                  	0.9992
C:\Users\Lenovo\AppData\Local\Temp\tmpcb16w2ba_cropped.png	water                    	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpdututuju_cropped.png	simply                   	0.9989
C:\Users\Lenovo\AppData\Local\Temp\tmpi02s07_j_cropped.png	stainless                	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpidvcva7e_cropped.png	japanese                 	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmplooqsxz5_cropped.png	gel                      	0.9998
C:\Users\Lenovo\AppData\Local\Temp\tmppamfkox8_cropped.png	technologys              	0.8171
C:\Users\Lenovo\AppData\Local\Temp\tmpr24lqrmo_cropped.png	pen                      	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpssv92v8e_cropped.png	10pcs                    	0.9659
C:\Users\Lenovo\AppData\Local\Temp\tmpu4zie4bm_cropped.png	proof                    	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpy5207zoz_cropped.png	hauser                   	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpzy48tszf_cropped.png	german                   	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp1kuo75ws_cropped.png	a                        	0.4086
C:\Users\Lenovo\AppData\Local\Temp\tmp1les_acq_cropped.png	125gm                    	0.9688
C:\Users\Lenovo\AppData\Local\Temp\tmp6cpm8vhf_cropped.png	x                        	0.9982
C:\Users\Lenovo\AppData\Local\Temp\tmp9ghj3hq0_cropped.png	with                     	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmp21vbha69_cropped.png	protection               	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmp89rfs3c9_cropped.png	dettol                   	0.9991
C:\Users\Lenovo\AppData\Local\Temp\tmpe4wnk_aq_cropped.png	10090                    	0.3719
C:\Users\Lenovo\AppData\Local\Temp\tmpgxugvbt4_cropped.png	protection               	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpolgwl3g1_cropped.png	skincare                 	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpouyytve0_cropped.png	moisturizers             	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmppjv5ri7z_cropped.png	packs                    	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpr7_07mpt_cropped.png	sure                     	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmprjt_8ry0_cropped.png	recommended              	0.9999
C:\Users\Lenovo\AppData\Local\Temp\tmpt37xrbv5_cropped.png	trusted                  	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmpemdunum8_cropped.png	dr                       	0.9907
C:\Users\Lenovo\AppData\Local\Temp\tmpll0sqyor_cropped.png	and                      	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpr7zg7m0z_cropped.png	sathyam                  	0.9988
C:\Users\Lenovo\AppData\Local\Temp\tmpxwv17ni8_cropped.png	surgeon                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpy23ye9fp_cropped.png	bala                     	0.7850
C:\Users\Lenovo\AppData\Local\Temp\tmpyarl332f_cropped.png	popular                  	1.0000
C:\Users\Lenovo\AppData\Local\Temp\tmpzrpe9x7v_cropped.png	anitha                   	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp1pouxeil_cropped.png	university               	0.9996
C:\Users\Lenovo\AppData\Local\Temp\tmp5pg2ca3d_cropped.png	to                       	0.9672
C:\Users\Lenovo\AppData\Local\Temp\tmp7rpfu7_r_cropped.png	deemed                   	0.9944
C:\Users\Lenovo\AppData\Local\Temp\tmp7s5nqn6i_cropped.png	chandigarh               	0.9883
C:\Users\Lenovo\AppData\Local\Temp\tmpcw0j2ial_cropped.png	engineering              	0.9994
C:\Users\Lenovo\AppData\Local\Temp\tmpdrhyofl5_cropped.png	punjab                   	0.9963
C:\Users\Lenovo\AppData\Local\Temp\tmpnfi7zduz_cropped.png	be                       	0.9482
C:\Users\Lenovo\AppData\Local\Temp\tmpo5xsrt9b_cropped.png	college                  	0.8896
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp0njhqumj_cropped.png	university               	0.9996
C:\Users\Lenovo\AppData\Local\Temp\tmp3p_4yj_m_cropped.png	engineering              	0.9998
C:\Users\Lenovo\AppData\Local\Temp\tmp7vrluz5e_cropped.png	to                       	0.9590
C:\Users\Lenovo\AppData\Local\Temp\tmp34_ypg92_cropped.png	be                       	0.9873
C:\Users\Lenovo\AppData\Local\Temp\tmpayrcwqq2_cropped.png	college                  	0.9415
C:\Users\Lenovo\AppData\Local\Temp\tmpeog3jd___cropped.png	deemed                   	0.9972
C:\Users\Lenovo\AppData\Local\Temp\tmpeywp7fg0_cropped.png	chandigarh               	0.9985
C:\Users\Lenovo\AppData\Local\Temp\tmpu8pix56q_cropped.png	punjab                   	0.9990
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp0swe8rht_cropped.png	race                     	0.9803
C:\Users\Lenovo\AppData\Local\Temp\tmp5ynr336a_cropped.png	the                      	0.9924
C:\Users\Lenovo\AppData\Local\Temp\tmpa_mad8l3_cropped.png	the                      	0.9986
C:\Users\Lenovo\AppData\Local\Temp\tmpdidavxo4_cropped.png	century                  	0.9996
C:\Users\Lenovo\AppData\Local\Temp\tmpf00c5bxp_cropped.png	well                     	0.5795
C:\Users\Lenovo\AppData\Local\Temp\tmpfq8ns655_cropped.png	become                   	0.9997
C:\Users\Lenovo\AppData\Local\Temp\tmpo7eszp20_cropped.png	human                    	0.9980
C:\Users\Lenovo\AppData\Local\Temp\tmprgmlhkyg_cropped.png	extint                   	0.9708
C:\Users\Lenovo\AppData\Local\Temp\tmpt4u767xj_cropped.png	before                   	0.9949
C:\Users\Lenovo\AppData\Local\Temp\tmpw3_11dwx_cropped.png	may                      	0.9987
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\Lenovo\AppData\Local\Temp\tmp2dnb_072_cropped.png	51rcc                    	0.7868
